BATCH.STAGE,BATCH,JOB.NAME,START.TIME,END.TIME,ELAPSED.TIME,PROCESSED RECS,THROUGHPUT,COMPLETED RECS,SELECTION.TIME,BULK.NO,TXN.MGMT,WRITE.CACHE,LOCK.COLLISION,TOTAL WRITE,,DET PROCESSED,DET COMPLETED,DET THROUGHPUT,DET BULK.NUMBER,DET SELECT,TYPE OF SELECT, DET SELECT TIME
A100,B2B/AC.CHG.REQ.EOD,AC.CHG.REQ.LIQ.TO.HIST,14:43:13,14:43:13,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.AC.CHARGE.REQUEST WITH REMOVE.DATE NE "" AND  LT "20210730" ,CRITERIA,2
A100,B2B/EB.DUPLICATE.EOD,EB.DUPLICATE.PURGE,14:43:13,14:43:13,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,B2B/EOD.DATA.CAPTURE,DATA.CAPTURE.EOD,14:43:12,14:43:16,00:00:04,1,15,1,0,0,Y,N,0,0,,1,1,15,0,SingleThread,,0
A100,B2B/EOD.DATA.CAPTURE,DC.BATCH.COB,14:43:19,14:43:19,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.DC.BATCH.CONTROL,ALL,2
A100,B2B/EOD.DATA.CAPTURE,DC.BATCH.COB.POST,14:43:19,14:43:20,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,B2B/EOD.DATA.CAPTURE,DATA.CAPTURE.SUS,14:43:20,14:43:22,00:00:02,1,30,1,0,0,Y,N,0,0,,1,1,30,0,SingleThread,,0
A100,B2B/EOD.DATA.CAPTURE,DC.PURGE,14:43:24,14:43:24,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.DC.ENTRY,ALL,1
A100,B2B/FT.END.OF.DAY,FT.END.OF.DAY.2,14:43:15,14:43:16,00:00:02,131,7860,131,1,50,Y,Y,0,0,,131,131,7860,50,SELECT FB2B.FUNDS.TRANSFER,ALL,1
A100,B2B/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT.PRE,14:43:17,14:43:17,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,B2B/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT,14:43:20,14:43:20,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,2
A100,B2B/FT.END.OF.DAY,FT.PROCESS.BULK.CREDIT.POST,14:43:22,14:43:22,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,2
A100,B2B/FX.END.OF.DAY,FX.EOD.AMORTISATION,14:43:13,14:43:13,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.FOREX WITH AMORTISE.POSITION NE "NO" & AMORTISE.POSITION NE "",CRITERIA,1
A100,B2B/FX.END.OF.DAY,FX.NE.PROCESS,14:43:15,14:43:15,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.FOREX$NAU WITH DEAL.SUB.TYPE = 'NE' AND WITH RECORD.STATUS NE 'IHLD',CRITERIA,1
A100,B2B/FX.END.OF.DAY,FX.EOD.PROCESSING,14:43:18,14:43:18,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,2
A100,B2B/FX.END.OF.DAY,EOD.FX.POST,14:43:18,14:43:20,00:00:02,1,30,1,0,0,Y,N,0,0,,1,1,30,0,SingleThread,,0
A100,B2B/FX.END.OF.DAY,FX.DAILY.REPORT,14:43:20,14:43:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,B2B/FX.END.OF.DAY,CLS.GRP.TIDY.UP,14:43:22,14:43:22,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,B2B/FX.END.OF.DAY,FX.LO.TIDY.UP,14:43:24,14:43:24,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,B2B/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD,14:43:14,14:43:16,00:00:03,121,3630,121,1,0,Y,Y,0,,18,,121,121,3630,0,,PREDEFINED,1
A100,B2B/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD.POST,14:43:16,14:43:18,00:00:02,1,30,1,0,0,Y,N,0,0,,1,1,30,0,SingleThread,,0
A100,B2B/ND.END.OF.DAY,ND.EOD.PROCESS.TODAY,14:43:20,14:43:20,00:00:03,0,0,0,3,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,3
A100,B2B/ND.END.OF.DAY,ND.EOD.MATURITY,14:43:22,14:43:22,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,2
A100,B2B/ND.END.OF.DAY,ND.EOD.STATIC.CHANGES,14:43:22,14:43:22,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,B2B/ND.END.OF.DAY,ND.EOD.AMORTISATION,14:43:24,14:43:24,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,B2B/ND.END.OF.DAY,ND.UNFIXED.DEALS.RPT,14:43:24,14:43:24,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,B2B/PR.END.OF.DAY,PR.CUST.BAL.STATIC.CHANGES,14:43:15,14:43:15,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A100,B2B/TXN.JOURNAL.CLEAR.TRIGGER,LBC.START.SERVICE,14:43:18,14:43:18,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/AC.CHG.REQ.EOD,AC.CHG.REQ.LIQ.TO.HIST,14:43:20,14:43:20,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.AC.CHARGE.REQUEST WITH REMOVE.DATE NE "" AND  LT "20210730" ,CRITERIA,1
A100,BLT/EB.DUPLICATE.EOD,EB.DUPLICATE.PURGE,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/EOD.DATA.CAPTURE,DATA.CAPTURE.EOD,14:43:15,14:43:18,00:00:03,1,20,1,0,0,Y,N,0,0,,1,1,20,0,SingleThread,,0
A100,BLT/EOD.DATA.CAPTURE,DC.BATCH.COB,14:43:20,14:43:20,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.DC.BATCH.CONTROL,ALL,1
A100,BLT/EOD.DATA.CAPTURE,DC.BATCH.COB.POST,14:43:22,14:43:22,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/EOD.DATA.CAPTURE,DATA.CAPTURE.SUS,14:43:23,14:43:24,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/EOD.DATA.CAPTURE,DC.PURGE,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.DC.ENTRY,ALL,0
A100,BLT/FT.END.OF.DAY,FT.END.OF.DAY.2,14:43:24,14:43:24,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FBLT.FUNDS.TRANSFER,ALL,0
A100,BLT/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT.PRE,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/FT.END.OF.DAY,FT.PROCESS.BULK.CREDIT.POST,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/FX.END.OF.DAY,FX.EOD.AMORTISATION,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.FOREX WITH AMORTISE.POSITION NE "NO" & AMORTISE.POSITION NE "",CRITERIA,0
A100,BLT/FX.END.OF.DAY,FX.NE.PROCESS,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.FOREX$NAU WITH DEAL.SUB.TYPE = 'NE' AND WITH RECORD.STATUS NE 'IHLD',CRITERIA,0
A100,BLT/FX.END.OF.DAY,FX.EOD.PROCESSING,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/FX.END.OF.DAY,EOD.FX.POST,14:43:25,14:43:25,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/FX.END.OF.DAY,FX.DAILY.REPORT,14:43:25,14:43:25,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/FX.END.OF.DAY,CLS.GRP.TIDY.UP,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/FX.END.OF.DAY,FX.LO.TIDY.UP,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BLT/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD,14:43:22,14:43:22,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,2
A100,BLT/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD.POST,14:43:22,14:43:23,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/ND.END.OF.DAY,ND.EOD.PROCESS.TODAY,14:43:18,14:43:18,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,BLT/ND.END.OF.DAY,ND.EOD.MATURITY,14:43:20,14:43:20,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,BLT/ND.END.OF.DAY,ND.EOD.STATIC.CHANGES,14:43:22,14:43:22,00:00:02,0,0,0,2,0,Y,N,0,0,,0,0,0,0,,,2
A100,BLT/ND.END.OF.DAY,ND.EOD.AMORTISATION,14:43:24,14:43:24,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A100,BLT/ND.END.OF.DAY,ND.UNFIXED.DEALS.RPT,14:43:24,14:43:24,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BLT/PR.END.OF.DAY,PR.CUST.BAL.STATIC.CHANGES,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,BLT/TXN.JOURNAL.CLEAR.TRIGGER,LBC.START.SERVICE,14:43:23,14:43:24,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/AC.CHG.REQ.EOD,AC.CHG.REQ.LIQ.TO.HIST,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.AC.CHARGE.REQUEST WITH REMOVE.DATE NE "" AND  LT "20210730" ,CRITERIA,0
A100,BNK/CAMB.B.ARCHIVE,CAMB.B.ARCHIVE,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/EB.DUPLICATE.EOD,EB.DUPLICATE.PURGE,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/EOD.DATA.CAPTURE,DATA.CAPTURE.EOD,14:43:26,14:43:26,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/EOD.DATA.CAPTURE,DC.BATCH.COB,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.DC.BATCH.CONTROL,ALL,0
A100,BNK/EOD.DATA.CAPTURE,DC.BATCH.COB.POST,14:43:26,14:43:26,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/EOD.DATA.CAPTURE,DATA.CAPTURE.SUS,14:43:26,14:43:26,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/EOD.DATA.CAPTURE,DC.PURGE,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.DC.ENTRY,ALL,0
A100,BNK/FT.END.OF.DAY,FT.END.OF.DAY.2,14:43:28,14:43:28,00:00:00,252,15120,252,0,50,Y,Y,0,0,,252,252,15120,50,SELECT FBNK.FUNDS.TRANSFER,ALL,0
A100,BNK/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT.PRE,14:43:28,14:43:28,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT,14:43:28,14:43:28,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/FT.END.OF.DAY,FT.PROCESS.BULK.CREDIT.POST,14:43:29,14:43:29,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/FX.END.OF.DAY,FX.EOD.AMORTISATION,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.FOREX WITH AMORTISE.POSITION NE "NO" & AMORTISE.POSITION NE "",CRITERIA,0
A100,BNK/FX.END.OF.DAY,FX.NE.PROCESS,14:43:24,14:43:24,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.FOREX$NAU WITH DEAL.SUB.TYPE = 'NE' AND WITH RECORD.STATUS NE 'IHLD',CRITERIA,0
A100,BNK/FX.END.OF.DAY,FX.EOD.PROCESSING,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/FX.END.OF.DAY,EOD.FX.POST,14:43:25,14:43:25,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/FX.END.OF.DAY,FX.DAILY.REPORT,14:43:25,14:43:25,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/FX.END.OF.DAY,CLS.GRP.TIDY.UP,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/FX.END.OF.DAY,FX.LO.TIDY.UP,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD,14:43:24,14:43:24,00:00:00,3,180,3,0,0,Y,Y,0,0,,3,3,180,0,,PREDEFINED,0
A100,BNK/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD.POST,14:43:24,14:43:24,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/ND.END.OF.DAY,ND.EOD.PROCESS.TODAY,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/ND.END.OF.DAY,ND.EOD.MATURITY,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/ND.END.OF.DAY,ND.EOD.STATIC.CHANGES,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,BNK/ND.END.OF.DAY,ND.EOD.AMORTISATION,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,BNK/ND.END.OF.DAY,ND.UNFIXED.DEALS.RPT,14:43:26,14:43:26,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,BNK/PR.END.OF.DAY,PR.CUST.BAL.STATIC.CHANGES,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,BNK/TXN.JOURNAL.CLEAR.TRIGGER,LBC.START.SERVICE,14:43:26,14:43:26,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/AC.CHG.REQ.EOD,AC.CHG.REQ.LIQ.TO.HIST,14:43:28,14:43:28,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.AC.CHARGE.REQUEST WITH REMOVE.DATE NE "" AND  LT "20210730" ,CRITERIA,1
A100,TLL/EB.DUPLICATE.EOD,EB.DUPLICATE.PURGE,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/EOD.DATA.CAPTURE,DATA.CAPTURE.EOD,14:43:27,14:43:27,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/EOD.DATA.CAPTURE,DC.BATCH.COB,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.DC.BATCH.CONTROL,ALL,0
A100,TLL/EOD.DATA.CAPTURE,DC.BATCH.COB.POST,14:43:27,14:43:27,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/EOD.DATA.CAPTURE,DATA.CAPTURE.SUS,14:43:27,14:43:27,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/EOD.DATA.CAPTURE,DC.PURGE,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.DC.ENTRY,ALL,0
A100,TLL/FT.END.OF.DAY,FT.END.OF.DAY.2,14:43:27,14:43:27,00:00:00,0,0,0,0,50,Y,N,0,0,,0,0,0,50,SELECT FTLL.FUNDS.TRANSFER,ALL,0
A100,TLL/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT.PRE,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/FT.END.OF.DAY,FT.PROCESS.BULK.PAYMENT,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/FT.END.OF.DAY,FT.PROCESS.BULK.CREDIT.POST,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/FX.END.OF.DAY,FX.EOD.AMORTISATION,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.FOREX WITH AMORTISE.POSITION NE "NO" & AMORTISE.POSITION NE "",CRITERIA,0
A100,TLL/FX.END.OF.DAY,FX.NE.PROCESS,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.FOREX$NAU WITH DEAL.SUB.TYPE = 'NE' AND WITH RECORD.STATUS NE 'IHLD',CRITERIA,0
A100,TLL/FX.END.OF.DAY,FX.EOD.PROCESSING,14:43:26,14:43:26,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/FX.END.OF.DAY,EOD.FX.POST,14:43:26,14:43:27,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/FX.END.OF.DAY,FX.DAILY.REPORT,14:43:27,14:43:27,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/FX.END.OF.DAY,CLS.GRP.TIDY.UP,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/FX.END.OF.DAY,FX.LO.TIDY.UP,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD,14:43:28,14:43:28,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/GPACK.POOL.DETAILS.UPDATE,GPACK.B.LOAN.POOL.UPD.POST,14:43:29,14:43:29,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/ND.END.OF.DAY,ND.EOD.PROCESS.TODAY,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/ND.END.OF.DAY,ND.EOD.MATURITY,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/ND.END.OF.DAY,ND.EOD.STATIC.CHANGES,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,TLL/ND.END.OF.DAY,ND.EOD.AMORTISATION,14:43:25,14:43:25,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A100,TLL/ND.END.OF.DAY,ND.UNFIXED.DEALS.RPT,14:43:25,14:43:25,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A100,TLL/PR.END.OF.DAY,PR.CUST.BAL.STATIC.CHANGES,14:43:27,14:43:27,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A100,TLL/TXN.JOURNAL.CLEAR.TRIGGER,LBC.START.SERVICE,14:43:28,14:43:28,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A101,B2B/DD.END.OF.DAY,DD.MANDATE.STATUS.UPDATE,14:43:30,14:43:30,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*1
A101,B2B/DD.END.OF.DAY,DD.PROCESS.STANDALONE,14:43:30,14:43:30,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,B2B/DD.END.OF.DAY,DD.PRE.GENERATE.FILES.EOD,14:43:31,14:43:31,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,B2B/DD.END.OF.DAY,DD.GENERATE.FILES.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.DD.GENERATE.FILES.WORK,ALL,0
A101,B2B/DD.END.OF.DAY,DD.PROCESS.CLAIM.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.DD.ITEM WITH VALUE.DATE GE 20210805 AND VALUE.DATE LE 20210805,CRITERIA,0
A101,B2B/DD.END.OF.DAY,FT.PROCESS.BULK.DEBIT.POST,14:43:33,14:43:33,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*1
A101,BLT/DD.END.OF.DAY,DD.MANDATE.STATUS.UPDATE,14:43:30,14:43:30,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*0
A101,BLT/DD.END.OF.DAY,DD.PROCESS.STANDALONE,14:43:31,14:43:31,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,BLT/DD.END.OF.DAY,DD.PRE.GENERATE.FILES.EOD,14:43:31,14:43:31,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,BLT/DD.END.OF.DAY,DD.GENERATE.FILES.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.DD.GENERATE.FILES.WORK,ALL,0
A101,BLT/DD.END.OF.DAY,DD.PROCESS.CLAIM.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBLT.DD.ITEM WITH VALUE.DATE GE 20210805 AND VALUE.DATE LE 20210805,CRITERIA,0
A101,BLT/DD.END.OF.DAY,FT.PROCESS.BULK.DEBIT.POST,14:43:33,14:43:33,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*1
A101,BNK/DD.END.OF.DAY,DD.MANDATE.STATUS.UPDATE,14:43:29,14:43:29,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*0
A101,BNK/DD.END.OF.DAY,DD.PROCESS.STANDALONE,14:43:30,14:43:30,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,BNK/DD.END.OF.DAY,DD.PRE.GENERATE.FILES.EOD,14:43:31,14:43:31,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,BNK/DD.END.OF.DAY,DD.GENERATE.FILES.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.DD.GENERATE.FILES.WORK,ALL,0
A101,BNK/DD.END.OF.DAY,DD.PROCESS.CLAIM.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.DD.ITEM WITH VALUE.DATE GE 20210805 AND VALUE.DATE LE 20210805,CRITERIA,0
A101,BNK/DD.END.OF.DAY,FT.PROCESS.BULK.DEBIT.POST,14:43:33,14:43:33,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*1
A101,TLL/DD.END.OF.DAY,DD.MANDATE.STATUS.UPDATE,14:43:29,14:43:29,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*0
A101,TLL/DD.END.OF.DAY,DD.PROCESS.STANDALONE,14:43:30,14:43:30,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,TLL/DD.END.OF.DAY,DD.PRE.GENERATE.FILES.EOD,14:43:31,14:43:31,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A101,TLL/DD.END.OF.DAY,DD.GENERATE.FILES.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.DD.GENERATE.FILES.WORK,ALL,0
A101,TLL/DD.END.OF.DAY,DD.PROCESS.CLAIM.EOD,14:43:32,14:43:32,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,SELECT FTLL.DD.ITEM WITH VALUE.DATE GE 20210805 AND VALUE.DATE LE 20210805,CRITERIA,0
A101,TLL/DD.END.OF.DAY,FT.PROCESS.BULK.DEBIT.POST,14:43:33,14:43:33,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,PREDEFINED*PREDEFINED,0*1
A104,BNK/CR.CLIENT.OUT,CR.CLIENT.OUT,14:43:33,14:43:33,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
